|            input_WFE |                 r_0.00 |                r_0.04 |               r_0.08 |                 r_0.12 |               r_0.16 |                 r_0.20 |                r_0.24 |               r_0.28 |                 r_0.32 |                 r_0.36 |                 r_0.40 |
|                 0.25 |    0.05843947482904699 |   0.05844647928013367 | 0.058246435492588455 |    0.05743791515254833 | 0.056619545191137766 |    0.05521450779030655 |   0.05403071787511846 |   0.0476111391334473 |   0.041397747402482594 |    0.03472079751355349 |   0.031525966166270056 |
|               0.2625 |   0.058882440322410905 |   0.05864601090196758 | 0.058482484479518725 |    0.05773583201238866 | 0.057010761958390874 |   0.055728449318268126 |   0.05508800015431503 |  0.05010848763732415 |   0.043806604809043644 |    0.03669617885858451 |    0.03370055220006359 |
|                0.275 |   0.059162920177083515 |   0.05884694368956367 |  0.05869104921085846 |     0.0580158508117003 |  0.05734011111269807 |    0.05619882944913561 |   0.05580727993745646 |  0.05222744047080279 |    0.04622060062463008 |   0.038811446993059814 |    0.03569403894841005 |
|  0.28750000000000003 |   0.059185790651919895 |    0.0590196553587579 |  0.05885665475543042 |    0.05825504180647915 | 0.057608222403513015 |    0.05662488974974531 |   0.05630280423860771 | 0.053888251233155396 |    0.04851448437241965 |   0.040956223199348066 |   0.037525369412060486 |
|  0.30000000000000004 |    0.05903307485308301 |   0.05913783563456249 |  0.05897550826431915 |   0.058435651174598396 |  0.05782673536976493 |    0.05697411762568589 |   0.05667352636257735 |  0.05508857839875204 |    0.05055178915955188 |     0.0430687494306452 |    0.03922803440381977 |
|               0.3125 |   0.059005983358280584 |  0.059200224630771174 |  0.05905371490955612 |    0.05855677183306529 | 0.058004132112524906 |     0.0572255899860377 |   0.05697185636838783 |  0.05589886179576089 |   0.052230089262161945 |    0.04514487541240272 |   0.040843616444737246 |
|                0.325 |    0.05917396448355434 |  0.059230573558934844 | 0.059103510228445885 |    0.05863404862302333 | 0.058141048105903884 |    0.05739331036336531 |   0.05720749661185317 |  0.05642948614060446 |    0.05351386317728332 |     0.0471956806343552 |    0.04243230967037319 |
|               0.3375 |    0.05938531730499974 |   0.05925767242796847 | 0.059139524758537065 |   0.058690546287279405 | 0.058238533709626596 |    0.05751723587889123 |  0.057380744790777795 | 0.056791099701266036 |    0.05444386254259105 |     0.0491945722409585 |    0.04406410433074306 |
|  0.35000000000000003 |    0.05951331681617407 |  0.059297109113142815 | 0.059175282702056645 |     0.0587466757657293 |   0.0583091573150144 |    0.05763702689887399 |  0.057511796385800895 | 0.057064496516135474 |    0.05511293709257055 |     0.0510635695597203 |    0.04578104780529298 |
|  0.36250000000000004 |   0.059511625103239006 |  0.059349648623196805 |  0.05922156145561298 |   0.058814784490689886 |  0.05837800494415247 |   0.057773166782965645 |   0.05763829143650745 | 0.057290955025173916 |    0.05562008582395766 |    0.05270200099221968 |   0.047564168714584416 |
|                0.375 |    0.05942897400881343 |   0.05941117517013439 | 0.059285798230899925 |    0.05889942334236536 |  0.05847108263143773 |   0.057926905193771694 |   0.05778928575355542 |   0.0574893568220061 |     0.0560371634904423 |   0.054029496736655414 |   0.049332965927030084 |
|               0.3875 |   0.059409362436665454 |    0.0594812598559854 | 0.059370281613521404 |    0.05900075105643245 |  0.05860032854161458 |    0.05809244346947643 |   0.05796903071879057 |  0.05767885349760182 |    0.05640196474426333 |    0.05502082172374131 |    0.05097508452217457 |
|                  0.4 |    0.05953256063119695 |   0.05956364072538201 |  0.05947060921065577 |    0.05911707029518518 |  0.05875744564759034 |    0.05826668514407366 |   0.05816330842864757 | 0.057880286390551906 |      0.056728703604221 |    0.05572153786750669 |   0.052388041509069595 |
|  0.41250000000000003 |    0.05971871299016217 |   0.05965986890345028 |   0.0595764938419065 |   0.059243919472966915 |  0.05892132246361375 |    0.05844819466710484 |  0.058354320636232145 |  0.05810308770194494 |   0.057025046799129266 |    0.05623029688789086 |    0.05351568126952599 |
|  0.42500000000000004 |    0.05987656135637396 |   0.05976223198216618 | 0.059675275553009235 |    0.05937160457490586 |  0.05907161198438583 |   0.058630334952307905 |  0.058530769465351955 | 0.058335422964609134 |   0.057299704418357626 |    0.05664650113266402 |   0.054367743359878824 |
|               0.4375 |    0.05995139879087404 |   0.05985400103097777 |  0.05975736887507651 |   0.059485821120745096 |  0.05919704579929339 |   0.058798587699892435 |  0.058689181841735376 |   0.0585467256365831 |    0.05755544477640995 |   0.057021064758470186 |    0.05501115905050473 |
|                 0.45 |    0.05993677327664909 |   0.05991861938389704 |  0.05981935543675253 |    0.05957310879029687 |  0.05929505305849572 |    0.05893593537332538 |   0.05882795284324316 |  0.05870808116450441 |    0.05778379768872192 |    0.05734796587073439 |    0.05552602087376798 |
|               0.4625 |    0.05990173197636124 |    0.0599500950410851 |  0.05986220705626442 |   0.059627612027215886 |  0.05936699271800121 |     0.0590321132523986 |  0.058940826076827595 |  0.05881383073623388 |   0.057970152896775186 |   0.057596077449317766 |    0.05595502251037629 |
|  0.47500000000000003 |     0.0599204375900397 |   0.05995618621448561 |   0.0598884450193426 |     0.0596538297204815 | 0.059414457643067416 |    0.05908945746122901 |  0.059018870410609776 |  0.05887976580842085 |    0.05810430434343846 |    0.05775326303510299 |    0.05629791798312098 |
|  0.48750000000000004 |    0.05996337537191371 |   0.05995255115842852 |  0.05990138287954801 |   0.059663667942408044 | 0.059440002247428236 |    0.05912126754997863 |   0.05905989029563054 |  0.05892657512197687 |     0.0581902784754041 |   0.057846650206519246 |    0.05654463863675576 |
|                  0.5 |   0.059993038283773004 |   0.05995339425436904 |  0.05990583687564849 |   0.059670771212535424 | 0.059450885004861134 |    0.05914454098615798 |   0.05907562186376839 |  0.05896862530899622 |    0.05824753961053298 |   0.057924237640959254 |    0.05670738408500849 |
