|            input_WFE |                 r_0.00 |               r_0.04 |                 r_0.08 |                 r_0.12 |                r_0.16 |                r_0.20 |               r_0.24 |               r_0.28 |                r_0.32 |                  r_0.36 |               r_0.40 |
|                 0.25 |    0.05843947482904699 | 0.058448233685412854 |    0.05765738151685844 |    0.05674208767685518 |  0.055189505567355406 |   0.05409156203722058 |  0.04990830855775361 |   0.0410402521522256 |  0.036506442803931984 |    0.021770301485785914 | 0.025605701821653355 |
|               0.2625 |   0.058882440322410905 |  0.05855755999248552 |    0.05803746019684669 |    0.05701469822002814 |   0.05573503754844085 |   0.05452089508447345 |  0.05212199621535027 |  0.04406593679665306 |  0.038176216705488396 |    0.023880095431972753 | 0.026875280997642373 |
|                0.275 |   0.059162920177083515 |  0.05871682681349391 |    0.05830297589041453 |     0.0573149645321272 |   0.05620144399902367 |   0.05488636758675945 |  0.05357928893454476 |  0.04704546070161717 |   0.04001936565490997 |     0.02598188907469563 | 0.028329677805004054 |
|  0.28750000000000003 |   0.059185790651919895 | 0.058931461129767604 |    0.05843306480459572 |    0.05765155782787306 |   0.05655186312260073 |   0.05538751949295958 |  0.05437621544460541 | 0.049686616849883916 |   0.04219082112028617 |    0.028099231707565224 | 0.029979525260715758 |
|  0.30000000000000004 |    0.05903307485308301 | 0.059129255282920165 |    0.05850092250972674 |   0.057955618661146735 |   0.05681201438861032 |  0.055949220882363496 |  0.05476770823238817 |  0.05177846524843717 |   0.04464865757575067 |    0.030424733130529503 | 0.031695305263042914 |
|               0.3125 |   0.059005983358280584 |  0.05924085111277165 |    0.05859479143301526 |    0.05815561044732238 |  0.057037204302045195 |   0.05642952258624693 | 0.055105988155128925 |  0.05321641708661216 |   0.04719192829568603 |     0.03321610167783878 |  0.03327946370119282 |
|                0.325 |    0.05917396448355434 | 0.059251210781534946 |    0.05872585771700567 |    0.05823361114924535 |  0.057248728934278986 |   0.05671736685966364 |  0.05551759540656417 |  0.05400884470621861 |   0.04957641761907679 |    0.036563141949661135 |  0.03458701040618231 |
|               0.3375 |    0.05938531730499974 |  0.05921289617568791 |    0.05884800532723046 |    0.05824466649376049 |   0.05742937642572604 |   0.05681557829102004 |  0.05593129391429847 |  0.05434615794952264 |   0.05159917152747876 |     0.04026651649926943 |  0.03569008192908219 |
|  0.35000000000000003 |    0.05951331681617407 | 0.059209026659359246 |   0.058921981045435896 |     0.0582762831674185 |   0.05756335135687528 |   0.05686814948061301 |  0.05625258813078896 |   0.0545834922631127 |     0.053126730428409 |      0.0439332011213275 | 0.036966648891452195 |
|  0.36250000000000004 |   0.059511625103239006 |  0.05927445238558203 |   0.058950272455018056 |   0.058372187970550396 |   0.05766139285661737 |  0.057014012861064556 | 0.056443835361990144 |  0.05492975078617191 |  0.054090336577477284 |     0.04716629332354369 | 0.038837096968914624 |
|                0.375 |    0.05942897400881343 |   0.0593804899710251 |    0.05897883651454746 |   0.058513911920146607 |  0.057760646550904106 |   0.05725552323422569 |  0.05656240130008182 |  0.05535695054210925 |  0.054530833306028065 |     0.04971042354671786 |  0.04139413309428636 |
|               0.3875 |   0.059409362436665454 | 0.059485759628183754 |    0.05906059225075032 |   0.058663480712197826 |   0.05790053125773558 |   0.05753026637917057 |  0.05672986533893286 |  0.05576914303749013 |  0.054733648235731513 |    0.051498222269916356 |  0.04438403284079711 |
|                  0.4 |    0.05953256063119695 | 0.059569399888321634 |    0.05920154379479315 |     0.0587978200183864 |   0.05809014312068942 |   0.05777420405299992 |  0.05700568822982213 |  0.05609371166430212 |   0.05503513549887748 |     0.05261140108599096 |  0.04740799371818868 |
|  0.41250000000000003 |    0.05971871299016217 |  0.05963799720055433 |    0.05936004423914832 |    0.05892019820336789 |   0.05830375271825008 |  0.057956347648454795 |  0.05734204490094302 |  0.05633152334420396 |  0.055491594305614456 |     0.05322454405631246 |  0.05010574046056935 |
|  0.42500000000000004 |    0.05987656135637396 | 0.059714748274414454 |    0.05949030606028027 |    0.05904981077290818 |  0.058504346659215375 |   0.05810747787993172 | 0.057659069094478786 |  0.05656678841137936 |   0.05600597840271559 |      0.0536335625305195 |  0.05224791333578274 |
|               0.4375 |    0.05995139879087404 |  0.05980745810940575 |    0.05957184011538679 |   0.059191571495091466 |  0.058664643832133316 |   0.05828162984518044 |  0.05789266416354841 | 0.056867838055388274 |   0.05644643775013338 |     0.05411237171423873 |  0.05373102246674032 |
|                 0.45 |    0.05993677327664909 | 0.059894441802939735 |    0.05961577806633285 |     0.0593215133914842 |  0.058779395808092647 |   0.05847882076353246 | 0.058029318071997724 |  0.05720045855574971 |   0.05671139090963133 |    0.054668788044150714 |  0.05453882734494538 |
|               0.4625 |    0.05990173197636124 |  0.05994962382068442 |    0.05965188769583509 |    0.05940882800646462 |    0.0588641982450426 |   0.05865181836631231 | 0.058122550683970035 | 0.057482343577513584 |  0.056827011347921653 |     0.05518254758332395 | 0.054878239664828986 |
|  0.47500000000000003 |     0.0599204375900397 | 0.059964163378282684 |   0.059696604295126354 |    0.05944125750343464 |  0.058934289036661806 |   0.05875441343854164 |  0.05822877946870304 |  0.05764743518263832 |  0.056933794972181755 |     0.05554274693902382 |  0.05516862644677567 |
|  0.48750000000000004 |    0.05996337537191371 |  0.05995068587186184 |    0.05973999817518825 |   0.059434484104319195 |   0.05898994871133326 |  0.058776347269382585 | 0.058343375030186856 | 0.057691962542814224 |   0.05709931791729995 |     0.05571644112755971 | 0.055568015243233314 |
|                  0.5 |   0.059993038283773004 | 0.059937050391882504 |    0.05976668407636404 |    0.05942403692523005 |   0.05902649956265817 |   0.05875951059726254 | 0.058436051260397116 |  0.05769183377634338 |  0.057291545274983785 |     0.05580392048238626 |  0.05600587191631471 |
