|          num_screens |              error |   uncorrected_ee50 |     corrected_ee50 |
|                  0.0 | 0.8906156479790751 |  83.49940042322758 |  83.28353634750519 |
| 0.007142857142857143 | 0.8760953315302783 |   79.8209039328732 |   79.3871034147027 |
| 0.014285714285714285 | 0.8633387836118436 |  82.99371630536042 |  82.23813070439323 |
|  0.02142857142857143 | 0.8466279854189718 |  88.74031459713076 |  87.92778478887513 |
|  0.02857142857142857 | 0.8283269339998472 |  95.34447248793509 |  94.40305134900856 |
|  0.03571428571428571 | 0.8101112345885068 |  95.16504392301522 |  93.86889249734631 |
|  0.04285714285714286 | 0.7890781336201854 |   93.0337551513619 |  91.89704343799455 |
| 0.049999999999999996 |    0.7672540470456 |  93.80667105052477 |  92.67638651641454 |
|  0.05714285714285714 |  0.746686288542477 |  93.81547532389934 |  92.33342024822652 |
|  0.06428571428571428 | 0.7319561897908737 |  91.88448120298105 |  90.24166888962753 |
|  0.07142857142857142 | 0.7220602403148896 |  90.08479769719861 |  88.49184732463885 |
|  0.07857142857142857 | 0.7147577926659864 |  88.57258573657188 |   86.6571721447603 |
|  0.08571428571428572 | 0.7099158547835758 |  88.38680557901594 |  86.76640643206146 |
|  0.09285714285714286 | 0.7063653228601124 |   85.9293950897626 |   83.2106213371001 |
|  0.09999999999999999 | 0.7072763506244422 |  81.76168352680594 |  79.39069493739645 |
|  0.10714285714285714 | 0.7106566194481446 |   73.4341746714403 |  71.91654923435296 |
|  0.11428571428571428 | 0.7152668836843783 |  83.42464882727651 |  80.92964366703217 |
|  0.12142857142857143 | 0.7202382424766512 |  91.48201647578868 |  88.07122790000206 |
|  0.12857142857142856 | 0.7236711273950753 |  89.56422773235492 |   86.5136247062717 |
|   0.1357142857142857 | 0.7287304173379188 |  92.76801454939967 |  89.10442832665295 |
|  0.14285714285714285 | 0.7342995405484367 |  91.30552368775606 |  87.08039517144877 |
|                 0.15 | 0.7380322607900995 |  90.40332239011197 |  85.07050388925491 |
|  0.15714285714285714 | 0.7415820489874054 |  87.58668588723825 |  83.55777241152505 |
|  0.16428571428571428 | 0.7447577773525546 |  84.01358235652671 |  79.85084302809972 |
|  0.17142857142857143 | 0.7473474773631922 |  81.01732081257587 |  76.83843389318368 |
|  0.17857142857142858 | 0.7483340492901274 |  80.25436483433171 |  75.28692833180754 |
|  0.18571428571428572 | 0.7493383456143661 |  80.05452514464822 |  74.87057530530056 |
|  0.19285714285714284 | 0.7498591051977351 |   83.4737288405748 |   77.2863870674138 |
|  0.19999999999999998 | 0.7507104488974388 |  85.26537777815494 |  79.19605443556817 |
|  0.20714285714285713 | 0.7523321949693524 |  79.49553339255998 |  73.10731717691048 |
|  0.21428571428571427 | 0.7547357192439034 |  79.06360345521023 |  73.15966328133905 |
|  0.22142857142857142 | 0.7559386095599782 |  79.60572024768223 |  72.39064583603333 |
|  0.22857142857142856 | 0.7564019740155213 |  82.81059679012498 |  74.42130418940309 |
|   0.2357142857142857 | 0.7562887038730653 |  85.32986044561412 |  77.78970011975207 |
|  0.24285714285714285 | 0.7564839868105785 |  90.35650021059375 |  83.70376252468225 |
|                 0.25 | 0.7567587450074661 |  86.95582921670703 |   80.0852919182652 |
|   0.2571428571428571 | 0.7577148035554819 |  89.94119193998364 |  81.15926222068104 |
|   0.2642857142857143 | 0.7579915460498973 |  86.78749371772882 |  78.42073824304852 |
|   0.2714285714285714 | 0.7580472956616007 |  77.79952675289219 |  71.20648564160807 |
|   0.2785714285714286 | 0.7572871952072016 |    79.782518071605 |  71.91744822152761 |
|   0.2857142857142857 | 0.7563405930652204 |  83.68082139875823 |  75.63303419487133 |
|  0.29285714285714287 | 0.7548044135234382 |   83.7596538383753 |  75.13015286664479 |
|                  0.3 | 0.7525591992526184 |   79.7905190193908 |  72.50841530937053 |
|   0.3071428571428571 | 0.7509377337897601 |  76.46960369210615 |  70.20019935583623 |
|   0.3142857142857143 | 0.7500007102846057 |  82.88631439934971 |  77.09894192242704 |
|   0.3214285714285714 | 0.7503517466774025 |   87.4735413297388 |  78.84213998090732 |
