|            input_WFE |                 r_0.00 |                 r_0.04 |                 r_0.08 |                r_0.12 |                r_0.16 |                 r_0.20 |                r_0.24 |                 r_0.28 |                 r_0.32 |                r_0.36 |                 r_0.40 |
|                0.225 |     0.0579228562464495 |    0.05802140629768957 |   0.057154643050903065 |   0.05601453919731668 |   0.05430483601835525 |    0.05183822917851578 |   0.04238053635140165 |   0.030672797567028603 |   0.026649853351554165 |   0.02589352386614832 |     0.0234839131520255 |
|  0.23750000000000002 |   0.058036116723659055 |    0.05827436217485064 |    0.05739896182070527 |   0.05653297520878137 |   0.05487261209706627 |    0.05322579237094202 |   0.04643189375510712 |   0.034203939655662964 |   0.027433985634274762 |  0.026230195042867027 |   0.025122536162733664 |
|                 0.25 |    0.05843947482904699 |   0.058434064651231854 |   0.057742234975687735 |  0.056901224436208396 |   0.05557169309202905 |    0.05412979546146096 |    0.0495737225994559 |   0.038487754198638896 |   0.029104142114114856 |  0.026402758539347992 |   0.025999821814529915 |
|               0.2625 |   0.058882440322410905 |    0.05855319385240993 |      0.058101744497018 |   0.05714979564253218 |   0.05618219500331186 |   0.054731557965863514 |   0.05180789246669481 |    0.04280160990058874 |    0.03174574384892143 |  0.026978521182691558 |    0.02629129835446034 |
|                0.275 |   0.059162920177083515 |    0.05871218069193161 |   0.058380789571620434 |   0.05739509340628876 |   0.05656756488954754 |     0.0551812185269295 |  0.053398915077084864 |    0.04654613110570798 |    0.03523786370864719 |  0.028202293389451426 |   0.026298080998921117 |
|  0.28750000000000003 |   0.059185790651919895 |    0.05891973366674312 |   0.058535198015819856 |   0.05769285953004029 |   0.05675008101133659 |   0.055621116444170324 |   0.05451297165948368 |    0.04947433569286561 |    0.03915124827563775 |   0.03012180771526362 |    0.02655335879175204 |
|  0.30000000000000004 |   0.059033074853083026 |     0.0591119776808376 |    0.05860494662507338 |   0.05799840493197392 |   0.05689358536428909 |     0.0560349594333527 |   0.05511195483220321 |    0.05167971419341886 |    0.04296424223523878 |    0.0327254688253279 |    0.02733715239608389 |
|               0.3125 |   0.059005983358280584 |     0.0592243031117701 |    0.05867273293334258 |  0.058231656426626414 |  0.057172171117950345 |    0.05637093339525942 |  0.055366203921215315 |   0.053367278392568045 |   0.046321941406627556 |  0.035941983065062355 |    0.02876361201881762 |
|                0.325 |   0.059173964483554324 |    0.05924144068093715 |   0.058774459353975905 |   0.05834130875382007 |   0.05753942113886831 |    0.05663066177561251 |   0.05559489220788854 |   0.054568725528881944 |   0.049099522026873635 |   0.03948323626186287 |   0.030821998309887102 |
|               0.3375 |   0.059385317304999755 |     0.0592106201722477 |    0.05888414118683387 |   0.05835264699557749 |   0.05782608651921449 |    0.05684997566338487 |   0.05587033166262395 |   0.055144743258643186 |    0.05132483454139064 |   0.04295534955876724 |   0.033429531855917426 |
|  0.35000000000000003 |   0.059513316816174076 |    0.05920817885182449 |    0.05896572885173629 |    0.0583546323079001 |   0.05793461880820572 |   0.057048021283841774 |   0.05617797974116928 |    0.05526347844336137 |    0.05306692114475313 |   0.04606081734078832 |    0.03649310997684236 |
|  0.36250000000000004 |   0.059511625103239006 |     0.0592693864767711 |   0.059010564862683565 |  0.058418993542954566 |  0.057909003514816676 |   0.057231969074697304 |    0.0565021552227777 |    0.05538378941580678 |    0.05432123174993936 |  0.048682526238973775 |   0.039777820066320434 |
|                0.375 |   0.059428974008813445 |    0.05937102420721956 |    0.05904605959362354 |   0.05855209538110322 |  0.057891561888842064 |    0.05740189303145724 |   0.05679286120764866 |   0.055659708018511195 |    0.05499306045263653 |  0.050862033887914465 |    0.04296236582484307 |
|               0.3875 |   0.059409362436665454 |    0.05947511281221725 |    0.05911617201939755 |   0.05871855753028622 |   0.05802418306460222 |    0.05756105724327399 |    0.0569981526843812 |    0.05608205614533087 |   0.055245671476334704 |   0.05269096345805914 |    0.04582348910603463 |
|                  0.4 |    0.05953256063119695 |    0.05956111394685766 |    0.05923805749249978 |   0.05887589659334911 |   0.05830401607816979 |    0.05773042616610335 |   0.05716164706590868 |    0.05658056814397908 |   0.055509908726220525 |   0.05416784481406187 |    0.04832017348392569 |
|  0.41250000000000003 |    0.05971871299016217 |    0.05963344936552472 |    0.05938517266061778 |   0.05900361717542617 |   0.05859316662133959 |    0.05793070480120265 |   0.05736415278320415 |     0.0570044590405332 |    0.05591764500929098 |   0.05515415714666661 |    0.05053406676677239 |
|  0.42500000000000004 |    0.05987656135637396 |    0.05971185238901094 |   0.059516681178027914 |  0.059115926638106865 |   0.05878340039530454 |   0.058161302839886124 |  0.057618334234668674 |    0.05723002452320049 |    0.05641808713428028 |  0.055622103493240566 |    0.05252899610980873 |
|               0.4375 |    0.05995139879087404 |    0.05980337941295067 |    0.05960720712043384 |   0.05923480462994055 |  0.058866338330094595 |    0.05838907034548042 |   0.05788235045068517 |    0.05733144850901983 |    0.05690711888679598 |    0.0558835365322022 |    0.05423194326660071 |
|                 0.45 |    0.05993677327664909 |    0.05988875053712239 |     0.0596576662508718 |   0.05935568058646923 |   0.05890349186722069 |    0.05857049691252919 |   0.05809583938108397 |    0.05746378424952594 |     0.0572098972551486 |  0.056173604426730306 |    0.05541598056505203 |
|               0.4625 |    0.05990173197636124 |    0.05994363706571887 |   0.059690298084412674 |  0.059451400474293044 |  0.058970972409498605 |   0.058682172557431855 |   0.05823002609518045 |   0.057666054031876954 |    0.05725761411925678 |   0.05653185390145266 |    0.05592996004669536 |
|  0.47500000000000003 |     0.0599204375900397 |    0.05995935880794054 |   0.059725042650622645 |   0.05949754236189926 |   0.05908789940422269 |    0.05872931611459457 |  0.058301127881673014 |    0.05788939144894317 |    0.05725620750771395 |   0.05689162553667861 |    0.05605928212950359 |
|  0.48750000000000004 |    0.05996337537191371 |     0.0599476850896866 |    0.05976037067372158 |  0.059495036682699974 |   0.05919150185658332 |   0.058745739976184805 |   0.05835208194811486 |    0.05805890377450251 |    0.05738160575129564 |   0.05712555529194368 |    0.05616089579998135 |
|                  0.5 |   0.059993038283773004 |   0.059934830712816835 |    0.05978473046392917 |  0.059475296887247536 |  0.059230214264135904 |    0.05877273573496708 |    0.0584129715003144 |   0.058129834616659645 |    0.05760789536953188 |   0.05719669425798739 |   0.056380572318673744 |
