|            input_WFE |                 r_0.00 |               r_0.04 |                  r_0.08 |                r_0.12 |               r_0.16 |               r_0.20 |                r_0.24 |                 r_0.28 |                  r_0.32 |                r_0.36 |                r_0.40 |
|                 0.25 |    0.05843947482904699 |  0.05849360495842848 |     0.05804043368025395 |    0.0577178595467929 |  0.05731929720582506 |  0.05489881184301217 |  0.053942411228532286 |     0.0530732124066755 |    0.038720512802266065 |   0.02770508432637238 |  0.043661248490135196 |
|               0.2625 |   0.058882440322410905 |  0.05870742641629887 |     0.05827932240480152 |   0.05789124990931389 |  0.05762898128144887 |  0.05556454114278536 |   0.05491183705430784 |   0.053808791781334214 |    0.040927104021831175 |  0.028164148388754376 |  0.044830444736690025 |
|                0.275 |   0.059162920177083515 | 0.058853851382800734 |    0.058441430985685404 |  0.058122055290285905 |  0.05789538320223953 | 0.056160375168400126 |   0.05554237430689262 |    0.05415707560999638 |     0.04343719515169555 |  0.028601954317785318 |   0.04564334768998659 |
|  0.28750000000000003 |   0.059185790651919895 | 0.058961535650455796 |     0.05858587907221113 |   0.05839978908491518 | 0.058107038083318525 |  0.05667185764928392 |  0.056102760158367175 |   0.054468364702200754 |     0.04599713997279306 |   0.02971537852542303 |   0.04630806831757342 |
|  0.30000000000000004 |   0.059033074853083026 |  0.05906783227174596 |      0.0587430815904236 |  0.058645115839982824 |  0.05828173231906306 | 0.057032927426027794 |   0.05664596294841809 |    0.05490201667643246 |     0.04829024033397845 |   0.03194311228391754 |   0.04688349107293402 |
|               0.3125 |   0.059005983358280584 | 0.059176380770322966 |      0.0588919772278848 |   0.05879019552597565 |    0.058437491129682 |  0.05723221742393802 |  0.057090188702227464 |   0.055392497983522526 |    0.050080561553091506 |   0.03522749830332017 |   0.04719149654143421 |
|                0.325 |   0.059173964483554324 |  0.05926313367329216 |      0.0589934910354603 |  0.058828386973338524 |  0.05856545740623805 |   0.0573331195240813 |   0.05734823678939967 |     0.0558534737825587 |    0.051298377691431855 |   0.03912718871915942 |  0.047113305187473885 |
|               0.3375 |   0.059385317304999755 | 0.059308964304631645 |    0.059030555055189504 |  0.058817310707951174 |  0.05864685418377308 |  0.05742857065085497 |   0.05743917425413323 |   0.056203189787862325 |     0.05205180696741106 |   0.04301602594915662 |   0.04701488619433522 |
|  0.35000000000000003 |   0.059513316816174076 | 0.059319952202792174 |     0.05903026650447903 |   0.05883627455236245 |  0.05868378161832769 | 0.057587048872738335 |  0.057495228034154806 |   0.056371826554603106 |     0.05256227852575136 |  0.046330975508387544 |   0.04744347589136601 |
|  0.36250000000000004 |   0.059511625103239006 |  0.05932811471665934 |    0.059047920761005096 |   0.05891907758226969 |  0.05870791618755501 | 0.057813299697047266 |   0.05763540262309861 |   0.056411078862587186 |      0.0530288935897335 |  0.048757847875824316 |   0.04862790023584548 |
|                0.375 |   0.059428974008813445 |  0.05937001192300795 |     0.05912081312558733 |   0.05903806118651019 | 0.058763778438646476 | 0.058051579050488036 |    0.0578733064443308 |    0.05647323923560941 |     0.05350831698911042 |   0.05027789937241201 |  0.050422940966513334 |
|               0.3875 |   0.059409362436665454 |  0.05945630908341236 |     0.05924249096519086 |   0.05915227157014976 | 0.058877089381131884 |  0.05824179193416488 |   0.05814807771861036 |    0.05665320522871906 |    0.053964525621704895 |   0.05112108158341279 |  0.052489904771545415 |
|                  0.4 |    0.05953256063119695 |  0.05956858074559607 |     0.05937831827613522 |   0.05924612035190342 |  0.05903410436683216 |  0.05837725877926432 |   0.05838480689221805 |   0.056950849194806585 |     0.05437462980255185 |  0.051660645637687415 |   0.05445993649465426 |
|  0.41250000000000003 |    0.05971871299016217 |  0.05968010572985117 |    0.059494531020372776 |  0.059333825347323454 |  0.05919488345521135 |  0.05850264743970463 |   0.05854701669133899 |    0.05730429668572536 |    0.054741412015289044 |  0.052220015777027465 |   0.05602168298448761 |
|  0.42500000000000004 |    0.05987656135637396 | 0.059772302038905795 |     0.05958033199149961 |   0.05943789894336649 | 0.059327191190465416 |  0.05866187555232732 |   0.05866618620152755 |    0.05760637514981745 |    0.055087580309234524 |   0.05288671030523058 |  0.056966258765069964 |
|               0.4375 |    0.05995139879087404 |  0.05984101375415415 |    0.059648237007634615 |  0.059558129336272005 |  0.05942312269231381 | 0.058854415463633736 |   0.05879949476876916 |   0.057786452185994444 |    0.055426188930849364 |  0.053558797050486585 |   0.05730011175536821 |
|                 0.45 |    0.05993677327664909 |  0.05989261243115325 |     0.05971254765256332 |   0.05966480775112169 | 0.059490382511227215 | 0.059033562570659615 |    0.0589590860752648 |    0.05788792005391161 |    0.055730774692937086 |  0.054104680545411774 |  0.057372192737541496 |
|               0.4625 |    0.05990173197636124 |  0.05993150020132476 |     0.05977216341562993 |   0.05972948528556982 |  0.05954114283653844 | 0.059148103069774534 |  0.059107650558120506 |    0.05798918293375923 |     0.05595346022221383 |  0.054461988236697435 |   0.05754597965271009 |
|  0.47500000000000003 |     0.0599204375900397 |  0.05995553107156695 |    0.059816402436746595 |   0.05974803317503674 |  0.05958311785591928 | 0.059186866511652524 |  0.059200286486256845 |    0.05811970845991672 |     0.05608204414780245 |   0.05466300555210789 |   0.05787878483156617 |
|  0.48750000000000004 |    0.05996337537191371 | 0.059964288869421165 |    0.059838404241805795 |  0.059739378839450054 | 0.059613740777410384 |  0.05918332850630906 |   0.05922287038896838 |    0.05825372429822031 |    0.056160976726357274 |  0.054810611077734696 |   0.05824558436748859 |
|                  0.5 |   0.059993038283773004 |  0.05996488304843801 |     0.05984197147502047 |  0.059732898861923504 |  0.05962905156756301 |  0.05918729137607418 |   0.05920916181414433 |    0.05834066873576491 |     0.05625254615883733 |   0.05499359342008355 |  0.058483179031368904 |
