|            input_WFE |                 r_0.00 |                r_0.04 |                 r_0.08 |                r_0.12 |                 r_0.16 |                 r_0.20 |                 r_0.24 |                 r_0.28 |                 r_0.32 |                 r_0.36 |                 r_0.40 |
|                  0.0 | 0.00016693873015643154 | -0.012647116489350478 |  -0.002641389880388692 | -0.028134348866789585 |  -0.017338663113909192 |  -0.005368613099692578 |  -0.007906286038719493 | -0.0049894954260836675 | -0.0016894055263371637 |  -0.006316329579858506 |  8.743834528152014e-05 |
|               0.0125 |   0.024338457282351747 | 0.0005252791449645442 | -0.0006035352835639045 |  -0.02368315094588584 |  -0.015300055917902167 |  -0.005055051383190161 |  -0.005704853257412909 |  -0.004793123896875458 | -0.0001472709582440797 |  -0.006073272826402595 | 0.00017233983042590028 |
|                0.025 |    0.04127621206123463 |  0.014723079083921137 |  0.0025846712972276303 |  -0.01865749714008238 |   -0.01220972788477637 |  -0.005071594562395402 | -0.0035683548896016585 |  -0.004721815148996394 |   0.001062536598276432 |  -0.006052155248742451 |  0.0003585800411522347 |
| 0.037500000000000006 |   0.049683244198072206 |  0.028123868081730962 |   0.008450206765236883 | -0.012837844136344236 |  -0.008472517603986138 | -0.0048770908158899924 |  -0.001750521553788168 |  -0.004716243927595091 |  0.0018241097787125263 |   -0.00613912358508215 |  0.0009396420234641225 |
|                 0.05 |   0.051921430817612614 |   0.03902054417519002 |   0.016872635553286826 | -0.005928381398045411 |  -0.004691504670372935 |  -0.003781777622089774 | -0.0002248166607679327 |  -0.004634945272357336 |  0.0022763808790924995 | -0.0059401285900099856 |  0.0020782569593116975 |
|               0.0625 |    0.05122880262785633 |  0.046574738118219154 |   0.026634521555824974 | 0.0022640653150314454 | -0.0013155286326252038 | -0.0014406187822786868 |  0.0015466262688388639 |  -0.004284635217409612 |  0.0026971131697967957 |  -0.004838569747144141 |  0.0036615143853192737 |
|  0.07500000000000001 |    0.05107398852794367 |   0.05089514027169547 |   0.036060644557585314 |   0.01157725063200522 |  0.0017200459588184328 |   0.002079677944316978 |  0.0043463953840887784 |  -0.003383403587733468 |   0.003212441452356616 | -0.0024020293294840472 |   0.005391596236925248 |
|  0.08750000000000001 |    0.05237696000985964 |   0.05277016584445861 |    0.04371360997651723 |   0.02131862568139053 |  0.0050406674061444275 |   0.006432813448260386 |   0.008546122599857986 | -0.0016071054174642044 |  0.0037114308771235617 |  0.0013288368364860637 |   0.006916252266424451 |
|                  0.1 |    0.05430087314460984 |  0.053337921005648374 |    0.04891241931495686 |  0.030475204519730816 |   0.009411696403532914 |   0.011169563176573593 |    0.01393034066873443 |  0.0013015534861705639 |   0.004074113018755702 |   0.005885598581339257 |   0.007937577131532637 |
|               0.1125 |     0.0559797543496946 |    0.0537461617214818 |   0.051789267131155836 |   0.03817335888963792 |   0.015277529188632143 |   0.015949805566451945 |   0.019848498554932256 |   0.005431643435956049 |   0.004276247385348419 |   0.010558781319114982 |   0.008392823746281775 |
|                0.125 |    0.05679669695368214 |   0.05453539054619344 |    0.05308163450540091 |  0.043986905533915814 |   0.022446602544340832 |    0.02071996782714716 |   0.025494285215312523 |   0.010647100123819064 |    0.00449153118379784 |    0.01466379615997514 |   0.008596213380277898 |
|               0.1375 |    0.05668847241352828 |   0.05556192724430862 |    0.05373171530894253 |   0.04796324718393198 |   0.030109926859390075 |    0.02566743195164407 |   0.030241882263943042 |   0.016589073751947434 |   0.005064633396498033 |    0.01782714930989772 |   0.008875876425080507 |
|  0.15000000000000002 |    0.05642443478585569 |   0.05645113356817011 |    0.05436466741355692 |   0.05046903051578706 |    0.03724266212237812 |   0.030913180809279888 |   0.033960254066896386 |   0.022754990305694743 |   0.006210918412426066 |   0.020204685570760442 |   0.009270855262942738 |
|               0.1625 |   0.056715113866367975 |  0.056935275514852196 |    0.05511081267171499 |   0.05194662951886542 |    0.04308038527202081 |     0.0362739395687163 |   0.037091692188066266 |   0.028641009752689506 |    0.00784625041818913 |   0.022401231265425182 |     0.0096007763965057 |
|  0.17500000000000002 |    0.05734634858397652 |   0.05702927233239924 |    0.05581372892326305 |  0.052747528267691156 |    0.04734353842478318 |    0.04130353184788796 |   0.040180782466563335 |    0.03387984253900961 |   0.009743577900522203 |   0.024954610567182723 |   0.009719984629487144 |
|               0.1875 |     0.0579493968141025 |   0.05701780012996614 |   0.056293616442495045 |  0.053217384674640864 |   0.050141095072417374 |   0.045515745229292984 |    0.04339143380089567 |    0.03830358936225049 |   0.011738819043385085 |   0.027963241187334675 |   0.009785497544062147 |
|                  0.2 |   0.058235768798331436 |    0.0571783773182291 |    0.05653430940318239 |   0.05367385205338047 |    0.05171923422816508 |     0.0486093833523331 |    0.04648431482219802 |   0.041917681213227795 |   0.013908471330985828 |   0.031174456047178455 |   0.010298506771819645 |
|  0.21250000000000002 |   0.058137389029732124 |   0.05752548954037445 |    0.05669250656217649 |  0.054204615073582256 |    0.05236454427536275 |   0.050574655963281125 |    0.04906563387005267 |   0.044822641379099644 |    0.01665303085882526 |   0.034217079633334715 |   0.011772026791656403 |
|                0.225 |     0.0579228562464495 |   0.05791648072541468 |   0.056937911745836116 |  0.054772813164327736 |   0.052672258602980804 |    0.05168150842091053 |    0.05082670563823124 |     0.0471388218817406 |   0.020466953093479245 |    0.03681856270079523 |    0.01426426545629234 |
|  0.23750000000000002 |   0.058036116723659055 |   0.05821219880846036 |    0.05730814998169917 |   0.05534160584586854 |   0.053198149624178584 |   0.052350258155952956 |   0.051739383855983506 |    0.04896871161808511 |   0.025491897082994274 |    0.03894692652211669 |   0.017369994274298528 |
|                 0.25 |    0.05843947482904699 |  0.058361043085028104 |    0.05772145349780818 |   0.05587639223237586 |    0.05396706832428668 |    0.05293930325071219 |    0.05214144232768287 |   0.050390855247652695 |    0.03133292987326451 |    0.04080686044169249 |   0.020493057077207888 |
|               0.2625 |   0.058882440322410905 |   0.05844033170565248 |    0.05806550840643436 |   0.05634286435354067 |    0.05481699220423669 |    0.05361041341522354 |   0.052474982145724686 |    0.05147201031409138 |    0.03723402507097458 |   0.042652431443306785 |    0.02310956310225537 |
|                0.275 |   0.059162920177083515 |   0.05858693683101028 |   0.058279148512447566 |   0.05673551970870562 |    0.05555703105368514 |   0.054321659388409715 |    0.05293693719924822 |    0.05228681529421505 |   0.042403643411748945 |    0.04457686498939353 |   0.024923795050298358 |
|  0.28750000000000003 |   0.059185790651919895 |   0.05882210686804678 |    0.05839543582768119 |  0.057065957121656206 |   0.056012544062992976 |    0.05493149901956268 |    0.05350033580762367 |    0.05291481815649305 |    0.04633485906831313 |   0.046481978256678526 |   0.026004714893739234 |
|  0.30000000000000004 |   0.059033074853083026 |  0.059055828934772195 |    0.05850431209356871 |   0.05733832927136165 |    0.05619774163491827 |    0.05534037037817588 |    0.05406352192717717 |    0.05340441957072997 |   0.048945587031249765 |     0.0481760511576673 |   0.026824740076503508 |
|               0.3125 |   0.059005983358280584 |   0.05919419533510797 |    0.05864721057202175 |   0.05755089564859044 |    0.05634345687997912 |    0.05556858454449325 |    0.05448883408383559 |   0.053779776290792204 |   0.050506624457095854 |   0.049492588877180894 |   0.027799789262617572 |
|                0.325 |   0.059173964483554324 |  0.059205148500314386 |    0.05879111551411917 |      0.05770480841978 |    0.05658491311915417 |   0.055732497824748144 |    0.05472541985990585 |    0.05407714980276654 |     0.0514441460591813 |    0.05037054656984825 |   0.028918448850682635 |
|               0.3375 |   0.059385317304999755 |   0.05914587080387257 |    0.05888677974500652 |   0.05781384142063979 |   0.056895635145341156 |    0.05594002794735078 |   0.054833438811926725 |   0.054334137490630985 |   0.052126987540293095 |   0.050873586731514285 |   0.030126048745579993 |
|  0.35000000000000003 |   0.059513316816174076 |  0.059128384855808735 |   0.058920056804443476 |     0.057901492809979 |    0.05719575652816113 |    0.05621288763349034 |   0.054915217469608826 |   0.054579278982137915 |    0.05273314326553089 |   0.051158307423535006 |   0.031808825773963746 |
|  0.36250000000000004 |   0.059511625103239006 |   0.05920305360573646 |    0.05892773665675254 |   0.05799269181636013 |    0.05740291083737543 |    0.05650518926739538 |    0.05503430741674134 |    0.05482958037472199 |    0.05326416730424831 |    0.05140017289288905 |   0.034303911802747146 |
|                0.375 |   0.059428974008813445 |   0.05933059860694193 |    0.05897273889744271 |   0.05810747500589834 |    0.05749787582363309 |    0.05676587177476302 |   0.055210280332769035 |    0.05507702502330449 |   0.053667737755233216 |   0.051697589537728204 |    0.03755081190744309 |
|               0.3875 |   0.059409362436665454 |  0.059453206807546864 |    0.05908759313330522 |   0.05825594442608178 |      0.057571756097374 |    0.05698181688564993 |    0.05544031369861569 |    0.05530569068298704 |    0.05394405320231775 |    0.05203834448134325 |    0.04131331471457996 |
|                  0.4 |    0.05953256063119695 |   0.05953949727096977 |   0.059246159371768706 |    0.0584340013331455 |    0.05773209150968383 |     0.0571795676395451 |   0.055725053818898605 |      0.055516486379964 |   0.054170491701677155 |    0.05235680529581743 |   0.045248659344497136 |
|  0.41250000000000003 |    0.05971871299016217 |   0.05959695696715894 |   0.059396630722532574 |  0.058624053872556994 |    0.05798612835510446 |   0.057397244482894724 |   0.056069382206579525 |   0.055738281491955755 |    0.05443790758616714 |   0.052608331599488085 |    0.04896411971942153 |
|  0.42500000000000004 |    0.05987656135637396 |  0.059662783770931774 |    0.05950459994463357 |  0.058802814945022916 |    0.05826967999476041 |   0.057645340364887845 |    0.05643668043183163 |    0.05601052472153868 |    0.05478091146772061 |   0.052811774361756665 |     0.0521262764570179 |
|               0.4375 |    0.05995139879087404 |   0.05975822224059755 |    0.05956828117183861 |   0.05895096986931314 |    0.05849810109159077 |    0.05789672267069187 |    0.05673515556770101 |    0.05634648627325293 |    0.05516603907687682 |   0.053026856658782755 |    0.05449527018507614 |
|                 0.45 |    0.05993677327664909 |   0.05985959541679863 |    0.05961154393837361 |   0.05906247979597078 |   0.058623214182550974 |    0.05810982749480055 |    0.05691440234703739 |   0.056700345570920935 |    0.05553020186868965 |    0.05329606435062647 |    0.05587306200173407 |
|               0.4625 |    0.05990173197636124 |     0.059930842788599 |    0.05966094928893808 |  0.059140952370974366 |    0.05867575623153759 |    0.05825596855963966 |   0.057020991301171234 |     0.0569888095652966 |    0.05581894044500056 |    0.05361465597497917 |    0.05626601031773837 |
|  0.47500000000000003 |     0.0599204375900397 |   0.05995339142111832 |    0.05971837966596096 |   0.05919073679194924 |   0.058724387628753115 |    0.05833686583023261 |    0.05712530328167742 |    0.05714780960777635 |    0.05600052564492269 |   0.053923165204231335 |   0.056284582406145485 |
|  0.48750000000000004 |    0.05996337537191371 |   0.05993548067099129 |    0.05976576981618113 |   0.05921890919040731 |   0.058799197630968726 |    0.05838399745463512 |    0.05726040722320845 |    0.05718236648801975 |   0.056092762818324045 |    0.05414202090138012 |   0.056450447093339844 |
|                  0.5 |   0.059993038283773004 |  0.059911063482043315 |    0.05978876318990541 |  0.059238304323614537 |    0.05888309911618401 |     0.0584316240165695 |    0.05740809035778885 |    0.05717192061751365 |   0.056160105151167525 |   0.054230131595574896 |   0.056846691406131335 |
