| num_screens |              error |
|         138 | 0.8049575368450919 |
|         139 | 0.8097162617308941 |
|         140 | 0.8149791443525954 |
|         141 | 0.8149500573575003 |
|         142 | 0.8184712290423362 |
|         143 | 0.8189124095208626 |
|         144 | 0.8185633800823899 |
|         145 |   0.81496215921257 |
|         146 | 0.8124487819570516 |
|         147 | 0.8153882366924708 |
|         148 | 0.8132441598660659 |
|         149 |  0.810875722497177 |
|         150 |  0.808128208137946 |
|         151 | 0.8088113315481772 |
|         152 | 0.8050574884575201 |
|         153 | 0.8063438594986279 |
|         154 |    0.8055972839589 |
|         155 | 0.8066204195098985 |
|         156 | 0.8087596517570412 |
|         157 | 0.8082222317734751 |
|         158 |  0.811970018102059 |
|         159 | 0.8109278080508062 |
|         160 | 0.8124763190851855 |
|         161 | 0.8083198603859161 |
|         162 |  0.808617513161632 |
|         163 | 0.8049267771941995 |
|         164 | 0.8001824711945995 |
|         165 | 0.8067157818422859 |
|         166 | 0.8104536579986409 |
|         167 | 0.8066321302318531 |
|         168 | 0.8047334155331761 |
|         169 |  0.804458512946594 |
|         170 | 0.8057780665413556 |
|         171 | 0.8052418994189295 |
|         172 | 0.8038453569602432 |
|         173 | 0.8086398175860408 |
|         174 | 0.8074635083598218 |
|         175 | 0.8101384481567798 |
|         176 | 0.8126460024674633 |
|         177 | 0.8102775758865419 |
|         178 | 0.8099821579040603 |
|         179 | 0.8132384355649167 |
|         180 | 0.8154005520198154 |
|         181 | 0.8162842568700421 |
|         182 | 0.8170839593871044 |
|         183 |  0.815267948533444 |
|         184 | 0.8144412922117752 |
|         185 |  0.809363367538787 |
|         186 | 0.8098147461945377 |
|         187 | 0.8154807470356173 |
|         188 | 0.8120445905300553 |
|         189 | 0.8110614800780922 |
|         190 | 0.8081742088792752 |
|         191 |  0.807519352483267 |
|         192 |  0.804511608589119 |
|         193 | 0.8061647399172541 |
|         194 | 0.8066164054256786 |
|         195 | 0.8091796786800008 |
|         196 |  0.808380004244942 |
|         197 | 0.8055197035960171 |
|         198 |  0.805684175337268 |
|         199 | 0.8005070579508651 |
|         200 | 0.8025616495514699 |
|         201 | 0.8037636432032732 |
|         202 | 0.8025980342257679 |
|         203 | 0.8015526838767858 |
|         204 | 0.7981736533607574 |
|         205 | 0.7973595325236225 |
|         206 | 0.7991807358159662 |
|         207 | 0.8003286303533084 |
|         208 | 0.8005991769203744 |
|         209 | 0.8020076749835706 |
|         210 | 0.7993188651804737 |
|         211 | 0.7983672906836248 |
|         212 | 0.7954955831613726 |
|         213 | 0.7974490064269149 |
|         214 | 0.7964689231764378 |
|         215 | 0.7956876353647545 |
|         216 |    0.7993209722246 |
|         217 | 0.7976217970981261 |
|         218 | 0.7983528251198937 |
|         219 | 0.8002980599157574 |
|         220 | 0.8016843381524499 |
|         221 | 0.7998524232059061 |
|         222 | 0.7966046725481364 |
|         223 |  0.796173586720014 |
|         224 | 0.7959189299244018 |
|         225 |  0.796909274123166 |
|         226 | 0.7962515023128132 |
|         227 | 0.7942371619340711 |
|         228 |  0.794692733827609 |
|         229 | 0.7917084350174362 |
|         230 |  0.789133616995386 |
|         231 | 0.7881645900958761 |
|         232 | 0.7902826918131164 |
|         233 | 0.7862048383122957 |
|         234 | 0.7855196283582241 |
|         235 | 0.7861152878373106 |
|         236 | 0.7860965607517941 |
|         237 | 0.7849753423784599 |
|         238 | 0.7842347342455069 |
|         239 | 0.7821876938305065 |
|         240 | 0.7838857772447899 |
|         241 | 0.7852032689353841 |
|         242 | 0.7862256647305343 |
|         243 | 0.7870150723846895 |
|         244 | 0.7889163456313841 |
|         245 | 0.7911003736991504 |
|         246 | 0.7888491053460298 |
|         247 | 0.7909233078111255 |
|         248 | 0.7938795952862712 |
|         249 | 0.7938941051276112 |
|         250 | 0.7935479182639968 |
|         251 | 0.7915880879229703 |
|         252 | 0.7908969687462731 |
|         253 | 0.7909696705515218 |
|         254 | 0.7937594310493232 |
|         255 | 0.7958593808706638 |
