| num_screens |               error |
|           1 |  0.5613782690848466 |
|           2 | 0.45269119615657816 |
|           3 |  0.4304896335338789 |
|           4 | 0.41963635195930454 |
|           5 | 0.42665512529408633 |
|           6 | 0.41974298289415557 |
|           7 |    0.41985057220309 |
|           8 |  0.4171645841849982 |
|           9 | 0.40936168988592647 |
|          10 | 0.40923245021834753 |
|          11 |  0.4058406574535624 |
|          12 |  0.4024265096478423 |
|          13 | 0.40207375410370155 |
|          14 |  0.3977931689996452 |
|          15 | 0.39585536502758384 |
|          16 | 0.39643838788825553 |
|          17 | 0.39789916193212077 |
|          18 | 0.39645354134096833 |
|          19 |  0.3969427502037665 |
|          20 | 0.39583057884229755 |
|          21 | 0.39733924626085315 |
|          22 |  0.3987509461607954 |
|          23 | 0.39853050086965314 |
|          24 |  0.3983225608806662 |
|          25 | 0.39856977866221094 |
|          26 |  0.4000991014014455 |
|          27 |  0.3989455827094808 |
|          28 |  0.4001961422070391 |
|          29 | 0.39893057651254255 |
|          30 | 0.39832809508307065 |
|          31 | 0.39721544219673427 |
|          32 |  0.3954889962399688 |
|          33 | 0.39468795276884494 |
|          34 | 0.39501084065844966 |
|          35 | 0.39551014694241954 |
|          36 |   0.395030311189768 |
|          37 |  0.3962985173678696 |
|          38 | 0.39701624346600084 |
|          39 |   0.396714253477983 |
|          40 |  0.3972826391444793 |
|          41 |  0.3978976949644947 |
|          42 |  0.3985892338667668 |
|          43 |  0.3980789495593334 |
|          44 | 0.39842365432054605 |
|          45 | 0.39951430544309263 |
|          46 | 0.39934386277203804 |
|          47 | 0.39881112916420164 |
|          48 | 0.39827189581736316 |
|          49 |  0.3980000197157156 |
|          50 |  0.3975274083636661 |
|          51 |  0.3971223446897751 |
|          52 |  0.3967842439839498 |
|          53 |  0.3970302568379879 |
|          54 | 0.39705096301225573 |
|          55 |   0.397496610195905 |
|          56 | 0.39755256845914627 |
|          57 | 0.39745074467096775 |
|          58 |  0.3971874371766606 |
|          59 |  0.3968391040000902 |
|          60 |  0.3973730743389622 |
|          61 |   0.397814458452239 |
|          62 |  0.3973779451087077 |
|          63 |  0.3974482833260129 |
|          64 |  0.3969489138420835 |
|          65 |  0.3973931801783672 |
|          66 |   0.397245681802071 |
|          67 | 0.39720383414941857 |
|          68 |  0.3974448407949597 |
|          69 |  0.3975504311566129 |
|          70 |  0.3972688489761338 |
|          71 |   0.397136590947724 |
|          72 | 0.39733065977490967 |
|          73 | 0.39706579031030254 |
|          74 |  0.3973090755747433 |
|          75 |  0.3974212909720835 |
|          76 |  0.3973974234877818 |
|          77 |  0.3968701984974065 |
|          78 | 0.39653862819696495 |
|          79 |  0.3965963011618404 |
|          80 | 0.39672731746574685 |
|          81 |   0.397064227584552 |
|          82 | 0.39693202157902513 |
|          83 | 0.39716632805655294 |
|          84 |  0.3971441220152622 |
|          85 |  0.3976071052283194 |
|          86 |  0.3972328155512895 |
|          87 |  0.3975279978695631 |
|          88 |    0.39800481838882 |
|          89 |  0.3972925568311779 |
|          90 | 0.39712839592079363 |
|          91 |  0.3978589099970492 |
|          92 |  0.3984609022156269 |
|          93 | 0.39837991969454034 |
|          94 |  0.3984749826028516 |
|          95 | 0.39837721468710935 |
|          96 |  0.3983742057931588 |
|          97 | 0.39798220262909717 |
|          98 | 0.39765709550371736 |
|          99 |   0.397441735203178 |
|         100 |  0.3977251109941442 |
|         101 | 0.39763177620978146 |
|         102 |  0.3975725610958759 |
|         103 | 0.39701445955042336 |
|         104 | 0.39717662483171384 |
|         105 |  0.3968626873014055 |
|         106 |  0.3968302435944925 |
|         107 | 0.39729341624154385 |
|         108 | 0.39732871547397614 |
|         109 |  0.3973778259456713 |
|         110 |  0.3969595477168075 |
|         111 |  0.3968873216855526 |
|         112 | 0.39649648232403367 |
|         113 | 0.39640517539042003 |
|         114 |  0.3961223968071799 |
|         115 | 0.39576019519788486 |
|         116 |  0.3958100107207703 |
|         117 |  0.3959551951145639 |
|         118 |  0.3962769444212137 |
|         119 | 0.39658005030045734 |
|         120 |  0.3963915896820216 |
|         121 |  0.3964794255907162 |
|         122 |  0.3963250812344048 |
|         123 |  0.3958406928381113 |
|         124 | 0.39584554650168297 |
|         125 |  0.3955578101268425 |
|         126 | 0.39571487165278374 |
|         127 | 0.39580124770767494 |
|         128 | 0.39581874816825413 |
|         129 | 0.39556308457705314 |
|         130 |  0.3957743429274155 |
|         131 |  0.3955202704803367 |
|         132 | 0.39585934884856516 |
|         133 | 0.39574824188675317 |
|         134 | 0.39565252163748044 |
|         135 | 0.39575397114172567 |
|         136 | 0.39584871804461985 |
|         137 |  0.3961005902645416 |
|         138 |  0.3959633042788588 |
|         139 |  0.3960630004427901 |
|         140 | 0.39620371376096525 |
|         141 | 0.39626017603546126 |
|         142 |  0.3961047434362718 |
|         143 |  0.3959503065412547 |
|         144 | 0.39596994488416026 |
|         145 |  0.3958240184857744 |
|         146 | 0.39583627439939506 |
|         147 |  0.3957014980189108 |
|         148 |  0.3956539248655403 |
|         149 |  0.3957344001212156 |
|         150 |  0.3957747842078617 |
|         151 |  0.3959453704764323 |
|         152 |  0.3961457882622647 |
|         153 | 0.39617953507556314 |
|         154 |  0.3961941144787463 |
|         155 | 0.39634396743228495 |
|         156 |  0.3964383518195785 |
|         157 | 0.39630816022077764 |
|         158 | 0.39621222108154047 |
|         159 | 0.39589270400333987 |
|         160 |  0.3957630225495787 |
|         161 |  0.3957576092157641 |
|         162 | 0.39572260962968203 |
|         163 |  0.3956779780970342 |
|         164 | 0.39553415125591496 |
|         165 | 0.39564042993320153 |
|         166 |   0.395974779694603 |
|         167 | 0.39602850785972743 |
|         168 |  0.3956583686669201 |
|         169 |  0.3956137799724005 |
|         170 |  0.3958472185722503 |
|         171 | 0.39576463468027323 |
|         172 |  0.3959726552663768 |
|         173 | 0.39618347343743404 |
|         174 |   0.396153014876068 |
|         175 | 0.39599849770087214 |
|         176 | 0.39583524799762926 |
|         177 | 0.39562698661461265 |
|         178 |  0.3955300056325499 |
|         179 |  0.3954091234606431 |
|         180 | 0.39538481032046435 |
|         181 |  0.3952094397197622 |
|         182 |  0.3951720086039226 |
|         183 | 0.39502847073750713 |
|         184 |  0.3948678988125719 |
|         185 |  0.3948853681136199 |
|         186 | 0.39477122094068284 |
|         187 |  0.3946730037594468 |
|         188 |  0.3947613445637378 |
|         189 |  0.3947470213954688 |
|         190 |  0.3947379704365659 |
|         191 |  0.3948091658070501 |
|         192 |  0.3949150104967854 |
|         193 | 0.39489715799112746 |
|         194 | 0.39495143210966877 |
|         195 |  0.3949180380406722 |
|         196 |  0.3948511609816227 |
|         197 |  0.3949618699919408 |
|         198 | 0.39482466859968063 |
|         199 | 0.39486623152818656 |
|         200 | 0.39479876168521244 |
|         201 | 0.39492677359638406 |
|         202 | 0.39517761901496123 |
|         203 |  0.3949503434663254 |
|         204 |  0.3952265515628175 |
|         205 |   0.395096550336985 |
|         206 | 0.39524831378845354 |
|         207 |   0.395275494296973 |
|         208 |  0.3952391369936033 |
|         209 |  0.3954581471600889 |
|         210 | 0.39528653577121303 |
|         211 |  0.3951411953462301 |
|         212 | 0.39519175273566254 |
|         213 | 0.39531478312245094 |
|         214 | 0.39532934214003135 |
|         215 |  0.3952896274221919 |
|         216 | 0.39516775497500706 |
|         217 | 0.39530464501683177 |
|         218 | 0.39550415765640806 |
|         219 |  0.3954393112695608 |
|         220 |  0.3953842033470652 |
|         221 | 0.39528288005879936 |
|         222 | 0.39549132057296194 |
|         223 |  0.3956274120499603 |
|         224 | 0.39565728644860954 |
|         225 | 0.39566958435339267 |
|         226 | 0.39568859716111954 |
|         227 |  0.3955519298522039 |
|         228 | 0.39549976297284845 |
|         229 |  0.3955020262505487 |
|         230 |  0.3954601352151697 |
|         231 | 0.39536734085055647 |
|         232 | 0.39549347530385653 |
|         233 |  0.3954943141231559 |
|         234 | 0.39550012545257246 |
|         235 | 0.39541433106104384 |
|         236 | 0.39546930953875875 |
|         237 | 0.39552242811517335 |
|         238 |  0.3954694173915319 |
|         239 | 0.39533431327893387 |
|         240 | 0.39538495563923637 |
|         241 |  0.3953902426056664 |
|         242 |  0.3952943908748743 |
|         243 |  0.3953177963916212 |
|         244 |  0.3952469223529371 |
|         245 | 0.39511709670500555 |
|         246 | 0.39509624705127466 |
|         247 |  0.3950735399052474 |
|         248 | 0.39507662155200857 |
|         249 | 0.39503784771820155 |
|         250 |  0.3948687914055355 |
|         251 |  0.3947955898267375 |
|         252 |  0.3946706523024507 |
|         253 | 0.39445315027082306 |
|         254 | 0.39443829137416325 |
|         255 |  0.3943177115644763 |
|         256 |  0.3944347308323348 |
