| order |               err1 |               err2 |             errstd1 |             errstd2 |
|   -12 |  1.215569656664156 | 1.8979295257251314 | 0.29523698370893386 |  0.5472638994879679 |
|   -11 | 1.1437101502469822 | 1.7845651031678242 | 0.26216873554214715 |  0.3496612627627899 |
|   -10 |  1.155536285619558 | 1.8919039827317687 |  0.4063055201752514 |  0.4891057322234848 |
|    -9 |  1.215409887768971 | 1.8852468067227584 | 0.27349919950068624 |  0.5145247214215468 |
|    -8 |   1.21319879497137 | 1.9156004752737552 |  0.3450783121648229 |    0.48903366467217 |
|    -7 | 1.2919796493378712 | 1.8584248578671005 | 0.40644871755400724 | 0.42210392867865193 |
|    -6 | 1.2341564664458353 |  2.010894846552376 |  0.2406174619892947 | 0.35657299396221914 |
|    -5 | 1.4337938659753848 |  2.161103328040379 |  0.2836959440389529 |  0.3853062598581655 |
